B	27	17	16:26:48	Nov-13-2019
A	28	14	16:26:48	Nov-13-2019
B	27	16	16:26:48	Nov-13-2019
A	28	15	16:26:49	Nov-13-2019
B	27	17	16:26:49	Nov-13-2019
A	28	14	16:26:50	Nov-13-2019
B	27	16	16:26:50	Nov-13-2019
A	28	15	16:26:50	Nov-13-2019
B	27	17	16:26:51	Nov-13-2019
A	28	15	16:26:51	Nov-13-2019
B	27	15	16:26:52	Nov-13-2019
A	28	15	16:26:52	Nov-13-2019
B	27	17	16:26:52	Nov-13-2019
A	28	14	16:26:53	Nov-13-2019
B	27	15	16:26:53	Nov-13-2019
A	28	15	16:26:54	Nov-13-2019
B	27	17	16:26:54	Nov-13-2019
B	27	15	16:26:54	Nov-13-2019
B	27	15	16:26:55	Nov-13-2019
A	28	15	16:26:55	Nov-13-2019
B	27	17	16:26:56	Nov-13-2019
B	27	17	16:26:56	Nov-13-2019
B	27	15	16:26:56	Nov-13-2019
B	27	16	16:26:57	Nov-13-2019
B	27	16	16:26:57	Nov-13-2019
B	27	16	16:26:58	Nov-13-2019
B	27	15	16:26:58	Nov-13-2019
B	27	16	16:26:58	Nov-13-2019
B	27	16	16:26:59	Nov-13-2019
B	27	17	16:26:59	Nov-13-2019
B	27	16	16:27:00	Nov-13-2019
B	27	16	16:27:00	Nov-13-2019
B	27	16	16:27:00	Nov-13-2019
B	27	16	16:27:01	Nov-13-2019
B	27	16	16:27:01	Nov-13-2019
A	28	14	16:27:02	Nov-13-2019
B	27	16	16:27:02	Nov-13-2019
A	28	15	16:27:03	Nov-13-2019
B	27	16	16:27:03	Nov-13-2019
A	28	14	16:27:03	Nov-13-2019
B	27	16	16:27:04	Nov-13-2019
A	28	15	16:27:04	Nov-13-2019
B	27	17	16:27:05	Nov-13-2019
A	28	14	16:27:05	Nov-13-2019
